iteration,multi_logloss
1,1.3375259388870484
2,1.0057226316734307
3,0.7981121912483486
4,0.6519712658454409
5,0.5437378173573574
6,0.4608307581704968
7,0.3959567549790855
8,0.34210792473521
9,0.3002582421992389
10,0.264458966242571
11,0.2350138989414781
12,0.21133418636665546
13,0.19173131399703813
14,0.17507729440858957
15,0.16033488085573905
16,0.14813171089945737
17,0.13765788224015502
18,0.12874793737064913
19,0.12061363303172679
20,0.113544908498924
21,0.10727487080216287
22,0.1018243361173624
23,0.09703981965014966
24,0.0925462397621915
25,0.08813089566153777
26,0.08430878761292
27,0.08077405723867535
28,0.0777650228986923
29,0.07484178787912689
30,0.07245301164330131
31,0.0700219085358028
32,0.06792067715651705
33,0.06590570590917547
34,0.06395127031074703
35,0.06239564312119155
36,0.06060255685526578
37,0.05884994807044282
38,0.05731215020723979
39,0.056095105741003536
40,0.0548233290721499
41,0.05351121362224171
42,0.05220768668311609
43,0.05111886702742485
44,0.049913245901593226
45,0.04886783111151253
46,0.04792194497175411
47,0.04707561599723545
48,0.046138824151549296
49,0.04530994710300555
50,0.04450881989981012
51,0.043714157490145386
52,0.04283592863720053
53,0.04216411870004185
54,0.041687773501681735
55,0.04110467117689985
56,0.04058449870523786
57,0.04017300608769652
58,0.03964792523480839
59,0.03916328164084938
60,0.038639224756352786
61,0.038144156295264575
62,0.03764548933122035
63,0.0371871545741105
64,0.036745507060516956
65,0.03641303873052216
66,0.03594963687683042
67,0.03552966067552111
68,0.03510942187546444
69,0.03473977167293928
70,0.03434868107855136
71,0.03389060477905376
72,0.03358783604625038
73,0.033296286355960124
74,0.03303111106125269
75,0.03275087549839383
76,0.032446633595422374
77,0.03208023393488947
78,0.031724775850270635
79,0.03145439937162777
80,0.031145429859046385
81,0.030867515454330138
82,0.030605470851274075
83,0.030401083572141337
84,0.03023479609318609
85,0.030151015062156238
86,0.029830626055421118
87,0.029575503868984224
88,0.02943873545605582
89,0.029338582949266112
90,0.02920410278074596
91,0.028965267717779873
92,0.028796131902222435
93,0.028608962784007756
94,0.028350221281790145
95,0.028221710713488616
96,0.028118050042107934
97,0.0279487869956254
98,0.027833593825447
99,0.027653491359133146
100,0.027535275929543
101,0.027397907693772365
102,0.02730110987589855
103,0.02712557998475074
104,0.027042769429844137
105,0.026862604740417184
106,0.026789143443895345
107,0.026639841549271064
108,0.026525849645572697
109,0.026350752213787645
110,0.026214760058210367
111,0.02606709978261032
112,0.02589981376179258
113,0.02581285986541556
114,0.025696007174254396
115,0.025582958158846605
116,0.025478064711126697
117,0.025363880638154115
118,0.025282059016919184
119,0.02524823368667529
120,0.025105047610768375
121,0.024983691395720573
122,0.024889612377742183
123,0.024769940602126284
124,0.02467753447808995
125,0.024613601199600148
126,0.024560012452681985
127,0.024602575240293342
128,0.024502067758855925
129,0.02448368484643041
130,0.024423399978602225
131,0.024424280927298692
132,0.024246901133454114
133,0.024174291697302654
134,0.024160215853308874
135,0.024093476595065593
136,0.024029990012617113
137,0.02401456710947758
138,0.023959193242073868
139,0.023937729865042272
140,0.023815910495521203
141,0.023704798625668794
142,0.023729080449291225
143,0.023666039457217465
144,0.023614788362643125
145,0.023532657585820224
146,0.023448079183796832
147,0.023421647295825607
148,0.023363426420525905
149,0.023332362148185067
150,0.023250195508801225
151,0.02323368163641759
152,0.023130093866229395
153,0.02312793178018319
154,0.023033870960672234
155,0.0229544282123215
156,0.022949002987096685
157,0.022950979928798798
158,0.02293530909081095
159,0.02285919910484762
160,0.02276351419377937
161,0.022696640650695786
162,0.022666196067847495
163,0.022738487326116972
164,0.022704425602115032
165,0.022676564651991034
166,0.022658222056970902
167,0.02259056313817488
168,0.02255893899101614
169,0.022549758412058238
170,0.022430270913802983
171,0.022406032221869297
172,0.022316550418564732
173,0.02227116126405935
174,0.02223175621206615
175,0.02214824544027289
176,0.022142442019850796
177,0.02207176626564102
178,0.022077971002744733
179,0.022076482956240862
180,0.02198282777252143
181,0.021937021258996266
182,0.02184416572696646
183,0.021829319210827213
184,0.021816529770960928
185,0.021800498965455658
186,0.021788803823400243
187,0.02171685850181384
188,0.02170993686544946
189,0.021738017772436526
190,0.021707736939210458
191,0.021645632649829327
192,0.021685719967996148
193,0.021716344376261555
194,0.02175259822040021
195,0.021741157864033623
196,0.02175148460240825
197,0.021761077793168278
198,0.021727169888651497
199,0.02173349627058739
200,0.021701799306390986
201,0.021717556616467886
202,0.02171504462184876
203,0.021664731644182596
204,0.021612265209612402
205,0.021611984108941263
206,0.021549965640531694
207,0.02162621129992511
208,0.021610577501575197
209,0.02164712228363166
210,0.021552891257856664
211,0.021529623538892956
212,0.021496343782830857
213,0.02143007307171517
214,0.0214089283578599
215,0.021437901968345992
216,0.02136984162488972
217,0.021317740922059594
218,0.02129712172114239
219,0.021238019128930422
220,0.021159109922285146
221,0.021086101020578295
222,0.02107095163869506
223,0.021050173116944234
224,0.021047020210204184
225,0.021052488243780976
226,0.0210201535675632
227,0.020985009912337454
228,0.02103376131738885
229,0.021089739652118772
230,0.021111477301172438
231,0.021121467395328535
232,0.021150598375236775
233,0.02107883437484537
234,0.02110626406581798
235,0.021074151951799593
236,0.02108156276675837
237,0.021117402874081544
238,0.021130205514468585
239,0.021131249091371016
240,0.021106017048924185
