iteration,multi_logloss
1,1.173600355890204
2,0.913769380065174
3,0.7360282828390293
4,0.6085685723462396
5,0.5079385162132681
6,0.43056745658597717
7,0.367571247733228
8,0.3174825643965997
9,0.27670728372181164
10,0.2417948045241362
11,0.21214771384785255
12,0.18807892587339137
13,0.16818258369425954
14,0.15108167446962723
15,0.13728998851621077
16,0.12500863527640657
17,0.11482842884279616
18,0.10631146801751645
19,0.09873304465349841
20,0.09210127527374758
21,0.08606334822476118
22,0.08101459561067685
23,0.07637306754693297
24,0.07214857558170792
25,0.06795660469752773
26,0.06450368780875441
27,0.0615883019955595
28,0.05863728611451591
29,0.056105779725386204
30,0.05384737481105028
31,0.05150911419740406
32,0.049913158782083966
33,0.04816229718108911
34,0.04662159779606171
35,0.045214640606913506
36,0.04387163057187043
37,0.04261392609325519
38,0.04147232095833463
39,0.04022906611681155
40,0.03926335546456921
41,0.0383336577776016
42,0.03751898127304825
43,0.03673613463426363
44,0.03584405151784179
45,0.035064457399321104
46,0.03434116089459901
47,0.03359528131812259
48,0.03304740623488034
49,0.032502119511435605
50,0.031999554569084245
51,0.031378047522527486
52,0.030802655521858895
53,0.030289028073835586
54,0.029931233657118875
55,0.029434287512021293
56,0.029041958360417664
57,0.028706462937324394
58,0.028306003135495895
59,0.027915555100321694
60,0.02747762750947201
61,0.026940451996640417
62,0.026381674904300937
63,0.02602983456874852
64,0.02568312578438776
65,0.025347082517642
66,0.025013088522781165
67,0.02474052326487132
68,0.024580740528931944
69,0.024318188993939248
70,0.024152627056290465
71,0.023897334360294484
72,0.023606255380604128
73,0.023415555174593317
74,0.023216162261778563
75,0.023047129823817583
76,0.022839196789204156
77,0.02265741724425235
78,0.022542338833907657
79,0.022296407893923374
80,0.022162346596561255
81,0.022046286249643384
82,0.021893480836026734
83,0.021635365065948507
84,0.02148612901257795
85,0.02140355213790451
86,0.02126430058277707
87,0.021104654503839453
88,0.021043022956256825
89,0.02095261685814253
90,0.020734860986976796
91,0.020557491856722527
92,0.020516381552134384
93,0.0203815560331377
94,0.020300839191931607
95,0.020206613258601496
96,0.020204069028771116
97,0.020159241699566288
98,0.020087024091584305
99,0.01999170047698125
100,0.01985551159728045
101,0.01979542464213947
102,0.019731621502733273
103,0.019628628609740725
104,0.019534155165259443
105,0.019475302700018588
106,0.019389445645198507
107,0.01937266360676807
108,0.019299029401957216
109,0.019231324690805175
110,0.019114196196576453
111,0.019058958209042173
112,0.019015447732265857
113,0.018999895141037296
114,0.018886311765913398
115,0.018854839239141167
116,0.018713324680954595
117,0.018579307444296825
118,0.018481739424764197
119,0.01855400178798949
120,0.018478891834170095
121,0.018368031778327732
122,0.01831873909192378
123,0.01830270536258865
124,0.01824484450267406
125,0.01824468736434585
126,0.01817703843977786
127,0.018193257324264085
128,0.018135588853836843
129,0.018139406065827757
130,0.01799331607359403
131,0.017953652423021976
132,0.01781491865225006
133,0.017835951017516897
134,0.01782959676258657
135,0.017799862216079897
136,0.01778413821746302
137,0.0177076467385504
138,0.01767604800693894
139,0.017587602210543198
140,0.017580014848850484
141,0.01758604137135288
142,0.017586740882244663
143,0.017530324217503404
144,0.01749876073594455
145,0.01750326297565294
146,0.017483845110857054
147,0.017471283755261698
148,0.017380772512144115
149,0.017363432799975608
150,0.01730529772413643
151,0.01725860864846975
152,0.017168014108052323
153,0.01714164604177467
154,0.017086040866315926
155,0.017003056829603395
156,0.01696821853384237
157,0.016995546738406114
158,0.016961742171666874
159,0.016921791558316628
160,0.016911069166578415
161,0.01685686603342365
162,0.016889140723916965
163,0.016869967570097767
164,0.01689934647853382
165,0.016855148547868057
166,0.016878942207963685
167,0.01690867951672251
168,0.01689294339086677
169,0.0169006104353009
170,0.016901764650945738
171,0.016955103934907057
172,0.016914356857981448
173,0.016898486323237268
174,0.01691792563715679
175,0.016896919901674877
176,0.016823822287993492
177,0.016745989810706574
178,0.016717295111579256
179,0.016727858949575205
180,0.016629297741500015
181,0.016692795117135117
182,0.01670891592485049
183,0.01672707837178665
184,0.016760640318627573
185,0.01678264079394667
186,0.01678461511589848
187,0.016738786324849375
188,0.016720770547328897
189,0.016649193502013104
190,0.0165918208229642
191,0.01654157945069734
192,0.01658662566487395
193,0.016563479715635314
194,0.01654411948790026
195,0.016495789529853085
196,0.016487438162086896
197,0.016480767913671264
198,0.016516485221025133
199,0.016475292541081668
200,0.01645114078672759
201,0.016420385443219557
202,0.016396875801586233
203,0.016444407173872883
204,0.016423133987359444
205,0.016415122727678644
206,0.01635748111161688
207,0.016402242380035705
208,0.01640210425291911
209,0.016429542822098426
210,0.01649535227989343
211,0.016502834360867625
212,0.016510809781874285
213,0.016514826493311905
214,0.016505026064845198
215,0.0165440256528311
216,0.016588620834598403
217,0.016592293017391527
218,0.01657105929180955
219,0.01654684046120647
220,0.016547380284853377
221,0.016546707119756327
222,0.016502405754354257
223,0.01654372388606426
224,0.016502810052294953
225,0.01649825579871434
226,0.016490266932850252
227,0.016512840210261222
228,0.016542958624776817
229,0.016600687478405173
230,0.016597841564835212
231,0.0165269481389735
232,0.016478447160055112
233,0.016507352740924335
234,0.01650954440914275
235,0.016504742105509763
236,0.016567072041586552
237,0.016586114411119172
238,0.016569923302305736
239,0.016546595295811588
240,0.01646880259697123
